date,author,post_migration,number
2015-03-18 17:09:17,herbelin,False,53
2015-06-29 12:23:24,mattam82,False,53
2015-06-29 14:06:29,JasonGross,False,53
2015-07-08 14:48:16,maximedenes,False,53
2015-02-28 14:38:33,pirbo,False,54
2015-03-13 14:09:25,aspiwack,False,55
2015-03-13 14:20:30,clarus,False,55
2015-03-14 09:18:29,letouzey,False,55
2015-03-16 13:34:04,aspiwack,False,55
2015-03-16 15:00:59,clarus,False,55
2015-03-16 15:27:20,aspiwack,False,55
2015-03-16 15:39:11,clarus,False,55
2015-03-12 15:51:07,gasche,False,56
2015-03-12 16:08:24,letouzey,False,56
2015-03-17 23:18:49,mattam82,False,56
2015-03-18 17:10:19,herbelin,False,56
2015-03-18 17:15:54,herbelin,False,56
2015-03-18 19:04:37,cpitclaudel,False,56
2015-03-18 21:09:09,herbelin,False,56
2015-03-18 23:39:06,letouzey,False,56
2015-03-19 07:39:17,herbelin,False,56
2015-03-19 14:35:30,cpitclaudel,False,56
2015-03-23 16:59:06,herbelin,False,56
2015-03-24 00:09:23,cpitclaudel,False,56
2015-04-21 16:30:40,cpitclaudel,False,56
2015-04-27 21:54:49,cpitclaudel,False,56
2015-06-29 12:26:56,mattam82,False,56
2015-07-06 15:43:59,maximedenes,False,56
2015-07-08 13:10:52,mattam82,False,56
2015-07-25 18:51:31,cpitclaudel,False,56
2015-07-27 11:57:32,mattam82,False,56
2016-01-02 22:41:44,cpitclaudel,False,56
2016-01-04 16:47:50,mattam82,False,56
2016-01-04 17:03:56,cpitclaudel,False,56
2015-03-27 15:18:34,herbelin,False,57
2015-04-09 09:24:18,letouzey,False,57
2015-04-03 11:41:53,ppedrot,False,59
2015-04-03 12:06:30,zeldovich,False,59
2015-04-03 14:21:37,herbelin,False,59
2015-04-03 16:12:39,zeldovich,False,59
2015-04-03 16:15:23,ppedrot,False,59
2015-04-09 09:21:54,letouzey,False,59
2015-04-09 09:17:24,letouzey,False,60
2015-04-09 09:15:42,letouzey,False,61
2015-05-04 11:02:42,herbelin,False,62
2015-05-04 13:09:31,gares,False,62
2015-05-04 11:17:12,herbelin,False,63
2015-05-04 13:38:18,letouzey,False,63
2015-05-04 18:49:13,cpitclaudel,False,63
2015-05-05 17:21:07,letouzey,False,63
2015-05-05 18:12:00,cpitclaudel,False,63
2015-05-08 10:23:44,herbelin,False,64
2015-05-08 14:03:04,cpitclaudel,False,64
2015-05-08 14:23:44,herbelin,False,64
2015-05-08 15:58:31,cpitclaudel,False,64
2015-05-09 02:35:40,cpitclaudel,False,64
2015-05-09 08:29:21,herbelin,False,64
2015-05-11 14:14:36,cpitclaudel,False,64
2015-05-16 21:33:05,cpitclaudel,False,64
2015-07-08 14:47:51,maximedenes,False,64
2015-07-25 18:50:50,cpitclaudel,False,64
2016-03-05 19:20:52,ejgallego,False,64
2016-03-05 22:55:29,cpitclaudel,False,64
2016-04-04 13:53:58,ppedrot,False,64
2016-04-04 14:20:05,cpitclaudel,False,64
2016-04-29 17:54:16,mattam82,False,64
2016-06-05 19:18:44,ppedrot,False,64
2016-06-05 21:14:43,cpitclaudel,False,64
2016-06-05 21:19:19,ppedrot,False,64
2016-06-05 21:25:24,JasonGross,False,64
2016-06-05 21:35:52,cpitclaudel,False,64
2015-05-23 21:27:13,gasche,False,65
2015-05-23 21:33:09,zeldovich,False,65
2015-06-22 13:22:49,letouzey,False,65
2015-06-22 13:42:00,letouzey,False,65
2015-06-23 15:30:49,letouzey,False,65
2015-06-23 15:38:59,letouzey,False,65
2015-06-04 15:58:56,herbelin,False,66
2015-06-12 13:11:28,mattam82,False,66
2015-06-19 11:14:45,gares,False,67
2015-06-19 11:38:34,cmangin,False,67
2015-07-01 13:31:43,herbelin,False,67
2015-07-01 19:11:50,gares,False,67
2015-07-01 21:19:37,herbelin,False,67
2015-07-01 22:50:01,cmangin,False,67
2015-07-02 01:28:12,JasonGross,False,67
2015-07-02 07:58:34,gares,False,67
2015-07-02 13:17:57,coqdev,False,67
2015-07-02 13:20:17,coqdev,False,67
2015-07-07 11:42:35,cmangin,False,67
2015-07-08 14:47:20,maximedenes,False,67
2015-07-09 08:57:55,cmangin,False,67
2016-03-09 16:06:54,herbelin,False,67
2016-05-17 13:51:45,gares,False,67
2016-05-19 19:18:13,cmangin,False,67
2015-06-19 12:17:58,gasche,False,68
2015-06-19 12:31:40,Zimmi48,False,68
2015-06-19 12:33:37,gasche,False,68
2015-06-22 13:50:33,letouzey,False,68
2015-06-26 14:10:21,mattam82,False,69
2015-07-01 13:45:26,herbelin,False,69
2015-07-06 15:43:00,maximedenes,False,69
2015-07-06 16:01:02,coqdev,False,69
2015-07-08 13:07:19,mattam82,False,69
2015-06-23 20:56:10,gares,False,70
2015-06-23 19:56:11,gares,False,72
2015-06-23 23:13:44,letouzey,False,72
2015-06-24 05:21:16,fchyzak,False,72
2015-06-24 17:12:16,fchyzak,False,72
2015-07-02 08:05:53,fchyzak,False,72
2015-07-03 15:50:47,gares,False,72
2015-07-03 16:15:12,gasche,False,72
2015-07-03 16:56:09,gares,False,72
2015-07-08 14:46:50,maximedenes,False,72
2017-03-15 12:38:20,gares,False,72
2015-06-29 12:07:39,mattam82,False,74
2015-06-29 12:57:24,aspiwack,False,74
2015-07-01 06:33:26,gares,False,74
2015-07-01 07:35:57,gares,False,74
2015-07-01 07:37:30,coqdev,False,74
2015-07-01 14:28:04,herbelin,False,74
2015-07-01 15:39:42,gares,False,74
2015-07-01 23:00:40,cmangin,False,74
2015-07-02 01:04:58,JasonGross,False,74
2015-07-02 06:15:16,gasche,False,74
2015-07-02 07:34:42,aspiwack,False,74
2015-07-08 14:45:27,maximedenes,False,74
2015-07-20 10:33:14,cmangin,False,74
2015-08-03 14:37:30,aspiwack,False,74
2016-05-31 13:36:09,cmangin,False,74
2016-05-31 21:25:40,aspiwack,False,74
2016-06-01 13:29:36,gares,False,74
2016-06-01 14:09:06,cmangin,False,74
2016-06-02 13:57:27,Matafou,False,74
2015-06-24 14:19:29,mattam82,False,76
2015-06-24 16:16:48,cpitclaudel,False,77
2015-06-24 20:53:07,JasonGross,False,77
2015-06-24 21:35:13,herbelin,False,77
2015-06-24 22:05:09,JasonGross,False,77
2015-06-24 22:23:44,herbelin,False,77
2015-06-25 08:14:21,JasonGross,False,77
2015-06-25 13:08:14,maximedenes,False,77
2015-06-26 11:18:28,JasonGross,False,77
2015-07-08 12:58:06,mattam82,False,77
2015-07-09 08:32:51,JasonGross,False,77
2015-06-25 09:36:40,coqdev,False,78
2015-06-25 13:02:43,maximedenes,False,78
2015-06-25 13:02:45,coqbot,False,78
2015-07-01 13:57:34,herbelin,False,78
2015-07-08 14:49:12,maximedenes,False,78
2016-04-04 13:32:45,maximedenes,False,78
2015-06-25 13:01:53,maximedenes,False,79
2015-07-01 13:22:48,herbelin,False,79
2015-07-01 14:15:14,coqdev,False,79
2015-07-01 14:47:12,herbelin,False,79
2015-07-02 07:56:47,aspiwack,False,79
2015-07-02 11:48:35,gasche,False,79
2015-07-02 12:26:18,clarus,False,79
2015-07-03 12:18:44,herbelin,False,79
2015-07-08 09:57:47,maximedenes,False,79
2015-09-25 13:19:31,aspiwack,False,79
2015-09-25 15:07:03,herbelin,False,79
2015-09-25 15:11:10,herbelin,False,79
2015-09-25 17:57:50,aspiwack,False,79
2015-09-25 18:23:11,herbelin,False,79
2015-09-25 18:25:43,ppedrot,False,79
2015-09-25 20:06:03,gasche,False,79
2015-09-27 06:16:49,herbelin,False,79
2015-09-28 07:30:38,aspiwack,False,79
2015-09-28 16:48:50,JasonGross,False,79
2015-09-30 20:42:56,herbelin,False,79
2015-09-30 21:37:34,herbelin,False,79
2015-10-01 12:31:30,silene,False,79
2015-10-02 06:58:32,aspiwack,False,79
2015-10-02 07:05:17,aspiwack,False,79
2015-10-02 13:50:54,herbelin,False,79
2015-10-05 07:06:52,aspiwack,False,79
2015-10-05 11:52:53,herbelin,False,79
2016-03-09 18:23:34,herbelin,False,79
2016-03-10 08:05:36,aspiwack,False,79
2016-06-05 19:48:28,ppedrot,False,79
2016-06-06 06:55:47,aspiwack,False,79
2016-06-06 13:39:20,ppedrot,False,79
2016-06-06 13:57:48,aspiwack,False,79
2016-06-06 15:03:16,ppedrot,False,79
2016-06-06 15:05:28,ppedrot,False,79
2016-06-06 16:56:58,aspiwack,False,79
2016-06-14 18:06:54,aspiwack,False,79
2016-06-15 09:52:23,ppedrot,False,79
2016-06-15 10:20:01,aspiwack,False,79
2016-06-15 17:24:22,aspiwack,False,79
2016-06-16 15:28:47,mattam82,False,79
2016-06-16 15:30:17,ppedrot,False,79
2016-06-16 15:41:08,mattam82,False,79
2016-06-16 15:42:27,ppedrot,False,79
2016-06-16 15:48:30,mattam82,False,79
2016-06-16 15:50:54,ppedrot,False,79
2016-06-16 17:06:03,aspiwack,False,79
2016-09-19 16:27:34,herbelin,False,79
2015-06-25 12:49:26,maximedenes,False,81
2015-07-03 02:34:03,ppedrot,False,81
2015-07-08 10:10:42,maximedenes,False,81
2015-07-16 14:41:54,maximedenes,False,81
2015-10-16 13:34:59,maximedenes,False,81
2015-06-25 13:47:31,coqbot,False,82
2015-06-26 10:35:11,mlasson,False,82
2015-06-29 12:31:16,mattam82,False,82
2015-07-06 16:43:22,maximedenes,False,82
2015-09-03 00:19:37,maximedenes,False,82
2015-06-25 14:14:40,coqbot,False,83
2015-06-25 14:45:03,maximedenes,False,83
2015-06-25 14:17:30,coqbot,False,84
2015-06-29 12:02:03,mattam82,False,84
2015-06-25 14:20:05,coqbot,False,85
2015-06-25 15:07:50,tomsib2001,False,85
2015-07-01 12:58:40,herbelin,False,85
2015-07-02 15:35:07,tomsib2001,False,85
2015-07-06 15:35:14,maximedenes,False,85
2016-06-30 16:18:21,maximedenes,False,85
2016-09-19 16:38:08,herbelin,False,85
2016-09-19 16:44:47,maximedenes,False,85
2016-09-19 16:45:53,maximedenes,False,85
2016-09-19 16:54:09,maximedenes,False,85
2016-09-19 17:13:05,herbelin,False,85
2016-09-19 18:36:19,herbelin,False,85
2016-09-19 20:35:07,maximedenes,False,85
2016-09-19 21:35:05,herbelin,False,85
2017-03-08 09:21:12,herbelin,False,85
2017-05-29 22:06:52,herbelin,False,85
2015-06-30 09:32:53,gasche,False,86
2015-07-06 22:53:31,maximedenes,False,86
2016-05-03 12:06:03,mattam82,False,86
2016-06-27 13:13:11,maximedenes,False,86
2016-06-27 14:05:19,gasche,False,86
2015-08-14 06:51:08,JasonGross,False,87
2016-04-04 12:41:54,mattam82,False,87
2016-04-04 13:20:10,mattam82,False,87
2016-04-05 14:57:21,JasonGross,False,87
2015-07-21 09:12:43,ppedrot,False,88
2015-07-21 16:38:46,Ptival,False,88
2015-07-22 15:58:45,ppedrot,False,88
2015-07-22 16:00:41,ppedrot,False,88
2015-07-28 13:27:29,ppedrot,False,88
2015-07-16 08:34:22,mattam82,False,89
2015-07-16 09:35:13,herbelin,False,89
2015-07-16 09:42:24,jhjourdan,False,89
2015-07-16 09:52:13,jhjourdan,False,89
2015-07-16 10:08:20,jhjourdan,False,89
2015-07-16 12:17:18,herbelin,False,89
2015-07-16 12:27:44,herbelin,False,89
2015-07-16 12:37:08,mattam82,False,89
2015-07-16 13:06:11,mattam82,False,89
2015-07-16 13:08:58,jhjourdan,False,89
2015-07-16 13:26:56,mattam82,False,89
2015-07-16 13:30:04,jhjourdan,False,89
2015-07-16 14:19:57,jhjourdan,False,89
2015-07-16 14:23:29,jhjourdan,False,90
2015-07-16 14:49:38,jhjourdan,False,90
2015-08-05 18:49:49,ppedrot,False,90
2015-08-06 16:13:29,jhjourdan,False,90
2015-08-06 19:57:55,ppedrot,False,90
2015-08-08 16:49:50,jhjourdan,False,90
2016-01-17 02:51:28,jhjourdan,False,90
2016-01-17 02:51:32,ppedrot,False,90
2016-01-17 02:52:54,jhjourdan,False,90
2016-01-17 13:50:17,ppedrot,False,90
2015-09-03 17:48:42,maximedenes,False,91
2015-07-23 05:23:58,silene,False,92
2015-07-23 05:21:39,silene,False,93
2015-07-28 07:44:55,herbelin,False,94
2015-07-28 08:52:39,mlasson,False,94
2016-04-01 07:18:22,aspiwack,False,94
2016-04-04 12:01:46,mattam82,False,94
2016-04-04 12:05:25,matejkosik,False,94
2015-09-15 20:07:01,gares,False,95
2015-09-16 08:04:05,herbelin,False,95
2015-09-23 16:46:54,herbelin,False,95
2016-03-09 18:11:09,herbelin,False,96
2016-03-19 15:50:36,ppedrot,False,96
2016-03-19 16:50:40,mattam82,False,96
2016-03-21 12:33:58,herbelin,False,96
2016-03-21 12:39:40,mattam82,False,96
2016-03-22 10:34:10,herbelin,False,96
2015-08-15 23:40:28,lancejpollard,False,97
2015-10-22 08:05:21,clarus,False,97
2015-11-03 10:55:00,ppedrot,False,97
2015-11-03 11:09:37,herbelin,False,97
2016-03-04 10:02:38,ppedrot,False,97
2016-03-04 15:55:23,clarus,False,97
2015-08-13 15:14:40,ppedrot,False,98
2015-09-03 18:10:03,maximedenes,False,99
2016-01-11 19:35:56,jonleivent,False,100
2016-01-22 17:18:20,Matafou,False,100
2016-06-17 11:24:22,RalfJung,False,100
2016-06-17 12:37:49,Matafou,False,100
2016-06-17 14:01:32,RalfJung,False,100
2015-09-30 07:57:57,silene,False,101
2015-09-30 07:55:56,silene,False,102
2015-09-16 18:14:01,maximedenes,False,103
2015-10-02 15:51:58,mattam82,False,103
2015-10-02 17:54:29,gmalecha,False,103
2015-10-05 08:55:02,mattam82,False,103
2015-10-05 16:14:49,gmalecha,False,103
2015-10-20 17:42:55,mattam82,False,103
2015-10-20 18:15:37,gmalecha,False,103
2015-10-20 19:49:40,gmalecha,False,103
2015-11-30 20:38:48,gmalecha,False,103
2015-10-06 16:18:08,ppedrot,False,104
2015-10-09 09:02:33,gares,False,105
2015-10-30 18:49:42,herbelin,False,106
2015-11-03 07:54:31,aspiwack,False,106
2015-11-03 08:22:00,herbelin,False,106
2015-11-03 08:54:42,silene,False,106
2015-11-10 08:14:28,aspiwack,False,106
2016-03-09 14:36:51,herbelin,False,108
2016-03-09 18:13:25,JasonGross,False,108
2016-03-09 19:01:21,herbelin,False,108
2016-04-02 00:36:17,JasonGross,False,108
2016-04-04 15:27:23,silene,False,108
2016-04-05 15:01:50,JasonGross,False,108
2015-10-29 22:20:29,herbelin,False,109
2015-10-29 22:30:43,herbelin,False,109
2015-10-30 09:16:33,aspiwack,False,109
2016-04-01 07:19:50,aspiwack,False,109
2016-04-04 12:07:40,mattam82,False,109
2016-04-04 12:25:35,mattam82,False,109
2015-10-29 22:58:45,herbelin,False,110
2015-10-30 07:36:54,silene,False,111
2015-11-04 21:29:25,herbelin,False,111
2015-11-03 11:10:40,ppedrot,False,112
2015-11-07 18:06:02,herbelin,False,113
2015-11-07 18:08:46,herbelin,False,113
2015-11-09 19:07:26,kit-ty-kate,False,113
2015-11-10 15:01:11,kit-ty-kate,False,113
2015-11-16 13:49:17,kit-ty-kate,False,113
2015-11-21 16:29:29,silene,False,113
2015-11-22 04:25:18,kit-ty-kate,False,113
2015-11-23 13:45:08,herbelin,False,113
2016-06-02 16:19:49,ppedrot,False,113
2016-04-04 13:21:56,mattam82,False,114
2016-05-03 13:08:17,mattam82,False,114
2016-06-02 12:09:22,mattam82,False,114
2015-12-09 13:56:29,maximedenes,False,115
2016-03-09 18:25:49,herbelin,False,116
2016-04-14 20:09:27,herbelin,False,116
2016-04-14 20:12:38,mattam82,False,116
2016-03-09 18:39:05,herbelin,False,117
2016-03-10 08:01:21,aspiwack,False,117
2016-05-03 13:25:37,mattam82,False,117
2016-06-01 14:42:25,gares,False,117
2016-06-30 16:48:02,maximedenes,False,117
2016-07-01 15:45:28,maximedenes,False,117
2016-04-14 11:57:25,mattam82,False,118
2016-04-14 11:57:29,mattam82,False,118
2016-05-03 13:27:50,mattam82,False,118
2016-05-14 03:25:27,JasonGross,False,118
2016-06-06 19:05:32,JasonGross,False,118
2016-06-06 19:49:45,maximedenes,False,118
2015-11-12 10:35:59,ppedrot,False,119
2015-11-16 12:57:13,herbelin,False,120
2015-11-17 07:41:42,aspiwack,False,120
2015-11-23 13:08:09,herbelin,False,120
2016-03-09 19:36:51,herbelin,False,120
2016-01-19 21:50:42,ejgallego,False,122
2016-01-13 13:23:11,Matafou,False,124
2016-01-15 16:35:03,maximedenes,False,124
2015-12-09 13:56:45,maximedenes,False,125
2015-12-29 18:24:55,JasonGross,False,129
2016-04-02 00:36:47,JasonGross,False,129
2016-04-04 15:27:37,silene,False,129
2016-04-05 15:01:58,JasonGross,False,129
2016-01-19 17:04:29,herbelin,False,130
2016-04-02 00:33:55,JasonGross,False,130
2016-05-04 09:57:00,letouzey,False,130
2016-01-19 16:53:34,herbelin,False,131
2016-01-20 04:29:05,maximedenes,False,131
2016-01-25 13:08:49,herbelin,False,131
2016-02-08 14:40:29,mshinwell,False,131
2016-02-08 14:42:11,mshinwell,False,131
2016-04-04 14:04:14,mattam82,False,131
2016-04-04 14:16:55,maximedenes,False,131
2016-04-13 20:28:38,herbelin,False,131
2016-05-03 13:31:38,mattam82,False,131
2016-05-09 14:20:12,ppedrot,False,131
2016-05-09 14:26:38,mattam82,False,131
2016-05-09 14:28:12,ppedrot,False,131
2016-05-09 14:29:37,mattam82,False,131
2016-05-09 14:30:50,ppedrot,False,131
2016-05-09 14:41:34,ppedrot,False,131
2016-01-19 16:52:03,herbelin,False,132
2016-02-07 14:50:19,JasonGross,False,132
2016-05-03 13:38:07,mattam82,False,133
2016-05-03 22:25:04,ejgallego,False,133
2016-06-03 15:39:54,ejgallego,False,133
2016-11-21 15:12:58,maximedenes,False,133
2016-11-21 15:21:06,ejgallego,False,133
2017-01-30 08:49:35,maximedenes,False,133
2017-02-21 16:47:43,ejgallego,False,133
2016-02-25 14:27:44,gasche,False,134
2016-02-25 14:51:58,ejgallego,False,134
2016-02-25 20:08:20,gasche,False,134
2016-03-09 19:44:38,herbelin,False,134
2016-03-09 22:19:41,ejgallego,False,134
2016-03-10 23:56:26,herbelin,False,134
2016-03-30 20:48:53,ejgallego,False,134
2016-11-21 15:14:15,maximedenes,False,134
2016-11-21 15:19:08,ejgallego,False,134
2017-02-23 14:53:28,ejgallego,False,134
2017-02-23 18:16:38,ejgallego,False,134
2017-02-23 21:24:15,ejgallego,False,134
2017-03-14 21:22:46,ejgallego,False,134
2017-03-21 14:37:20,ejgallego,False,134
2016-04-02 00:31:40,JasonGross,False,135
2016-04-04 12:29:07,mattam82,False,135
2016-05-04 11:48:53,letouzey,False,135
2016-02-08 09:56:01,aspiwack,False,136
2016-02-08 10:12:24,herbelin,False,136
2016-02-08 10:29:01,aspiwack,False,136
2016-02-08 11:39:32,herbelin,False,136
2016-02-08 16:15:25,jonleivent,False,136
2016-02-11 09:21:10,herbelin,False,136
2017-03-14 19:42:44,maximedenes,False,136
2017-03-14 21:22:28,herbelin,False,136
2017-03-17 07:53:09,maximedenes,False,136
2017-03-17 09:32:01,herbelin,False,136
2017-03-17 18:41:27,ejgallego,False,136
2017-03-18 09:28:42,Zimmi48,False,136
2017-03-20 09:18:48,herbelin,False,136
2017-03-20 09:42:41,ejgallego,False,136
2017-03-20 09:50:46,ejgallego,False,136
2017-03-20 09:57:47,maximedenes,False,136
2017-03-20 11:00:13,Zimmi48,False,136
2017-03-20 12:15:15,maximedenes,False,136
2017-03-20 12:51:51,Zimmi48,False,136
2017-03-21 10:43:19,herbelin,False,136
2017-03-21 11:41:06,ejgallego,False,136
2016-02-12 01:13:29,ejgallego,False,137
2016-02-19 21:05:09,zeldovich,False,137
2016-02-20 10:17:55,ejgallego,False,137
2016-05-03 13:43:41,mattam82,False,137
2016-05-04 08:34:08,letouzey,False,137
2016-02-09 16:06:18,aspiwack,False,138
2016-02-09 17:31:28,matejkosik,False,138
2016-02-13 19:03:15,gasche,False,139
2016-03-24 16:44:59,maximedenes,False,139
2016-02-12 12:55:51,JasonGross,False,140
2016-02-12 13:59:46,silene,False,140
2016-02-12 14:36:48,herbelin,False,140
2016-02-13 05:47:05,JasonGross,False,140
2016-02-14 10:52:09,aspiwack,False,140
2016-02-14 13:07:59,JasonGross,False,140
2016-03-09 18:47:51,herbelin,False,140
2016-06-22 07:41:04,maximedenes,False,140
2016-06-22 08:00:33,silene,False,140
2017-03-15 12:15:34,herbelin,False,140
2017-03-15 12:18:37,ejgallego,False,140
2017-03-15 12:23:08,herbelin,False,140
2017-03-15 12:58:41,Zimmi48,False,140
2017-03-15 13:08:55,ejgallego,False,140
2017-03-15 13:17:15,Zimmi48,False,140
2017-03-15 13:36:31,ejgallego,False,140
2017-03-15 14:26:41,Zimmi48,False,140
2017-03-15 14:38:12,ejgallego,False,140
2017-03-15 14:46:00,Zimmi48,False,140
2017-03-15 14:52:37,ejgallego,False,140
2017-03-15 15:03:24,Zimmi48,False,140
2017-03-22 21:58:43,maximedenes,False,140
2017-03-22 22:03:38,herbelin,False,140
2017-03-22 22:09:14,maximedenes,False,140
2017-03-22 22:14:02,herbelin,False,140
2017-03-23 05:43:17,aspiwack,False,140
2017-03-23 07:49:57,Zimmi48,False,140
